  1.6060440e+002  4.3748479e+000  4.1721616e+000
  1.6263736e+002  4.3748479e+000  4.1550674e+000
  1.6467033e+002  4.3748479e+000  4.1697197e+000
  1.6670329e+002  4.3748479e+000  4.1819296e+000
  1.6873627e+002  4.3748479e+000  4.2014656e+000
  1.7076923e+002  4.3748479e+000  4.1868134e+000
  1.7280220e+002  4.3748479e+000  4.2258854e+000
  1.7483516e+002  4.3724055e+000  4.2283278e+000
  1.7686813e+002  4.3748479e+000  4.1965814e+000
  1.7890111e+002  4.3748479e+000  4.2258854e+000
  1.8093407e+002  4.3748479e+000  4.2454214e+000
  1.8296704e+002  4.3748479e+000  4.2478638e+000
  1.8500000e+002  4.3748479e+000  4.2112336e+000
  1.8703297e+002  4.3748479e+000  4.2454214e+000
  1.8906593e+002  4.3748479e+000  4.2600737e+000
  1.9109891e+002  4.3748479e+000  4.2698417e+000
  1.9313187e+002  4.3748479e+000  4.2820516e+000
  1.9516484e+002  4.3748479e+000  4.2576318e+000
  1.9719780e+002  4.3699636e+000  4.2527475e+000
  1.9923077e+002  4.3748479e+000  4.3015876e+000
  2.0126373e+002  4.3748479e+000  4.2722836e+000
  2.0329671e+002  4.3748479e+000  4.2673998e+000
  2.0532967e+002  4.3748479e+000  4.3015876e+000
  2.0736264e+002  3.8791213e+000  4.3015876e+000
  2.0939560e+002  3.8791213e+000  4.3089137e+000
  2.1142857e+002  3.8742373e+000  4.3064718e+000
  2.1346153e+002  3.9084253e+000  4.2942615e+000
  2.1549451e+002  3.8766792e+000  4.2576318e+000
  2.1752748e+002  4.3748479e+000  4.3040295e+000
  2.1956044e+002  4.3748479e+000  4.2625155e+000
  2.2159341e+002  4.3748479e+000  4.2527475e+000
  2.2362637e+002  4.3748479e+000  4.2722836e+000
  2.2565935e+002  4.3748479e+000  4.3382177e+000
  2.2769231e+002  4.3748479e+000  4.2771678e+000
  2.2972528e+002  4.3748479e+000  4.3064718e+000
  2.3175824e+002  4.3748479e+000  4.3064718e+000
  2.3379121e+002  4.3748479e+000  4.2967038e+000
  2.3582417e+002  4.3748479e+000  4.3382177e+000
  2.3785715e+002  3.8717952e+000  4.3772898e+000
  2.3989011e+002  3.8791213e+000  4.3162398e+000
  2.4192308e+002  3.8791213e+000  4.3333335e+000
  2.4395604e+002  3.8766792e+000  4.3113556e+000
  2.4598901e+002  3.8742373e+000  4.2991457e+000
  2.4802197e+002  3.8766792e+000  4.3040295e+000
  2.5005495e+002  3.8766792e+000  4.3040295e+000
  2.5208792e+002  3.8840053e+000  4.3406596e+000
  2.5412088e+002  3.8766792e+000  4.3284497e+000
  2.5615384e+002  3.8791213e+000  4.3137975e+000
  2.5818683e+002  3.8766792e+000  4.3186817e+000
  2.6021979e+002  3.8791213e+000  4.2967038e+000
  2.6225275e+002  3.8766792e+000  4.3431015e+000
  2.6428571e+002  3.8742373e+000  4.3162398e+000
  2.6631870e+002  3.8791213e+000  4.3137975e+000
  2.6835165e+002  3.8791213e+000  4.3235655e+000
  2.7038461e+002  3.8766792e+000  4.3015876e+000
  2.7241757e+002  3.8791213e+000  4.2771678e+000
  2.7445056e+002  3.8766792e+000  4.2918196e+000
  2.7648352e+002  3.8766792e+000  4.2722836e+000
  2.7851648e+002  3.8791213e+000  4.2893777e+000
  2.8054944e+002  3.8766792e+000  4.3772898e+000
  2.8258243e+002  3.8766792e+000  4.2967038e+000
  2.8461539e+002  3.8766792e+000  4.2918196e+000
  2.8664835e+002  3.8766792e+000  4.6898661e+000
  2.8868134e+002  3.8766792e+000  4.3015876e+000
  2.9071429e+002  3.8766792e+000  4.3040295e+000
  2.9274725e+002  3.8766792e+000  4.3235655e+000
  2.9478021e+002  3.8791213e+000  4.2918196e+000
  2.9681320e+002  3.8717952e+000  4.2991457e+000
  2.9884616e+002  3.8669112e+000  4.2283278e+000
  3.0087912e+002  3.8766792e+000  4.2600737e+000
  3.0291208e+002  4.3748479e+000  4.2649574e+000
  3.0494507e+002  4.3748479e+000  4.3137975e+000
  3.0697803e+002  4.3748479e+000  4.2576318e+000
  3.0901099e+002  4.3748479e+000  4.2991457e+000
  3.1104395e+002  4.3748479e+000  4.2991457e+000
  3.1307693e+002  4.3748479e+000  4.2576318e+000
  3.1510989e+002  4.3699636e+000  4.2942615e+000
  3.1714285e+002  4.3748479e+000  4.3015876e+000
  3.1917581e+002  3.8717952e+000  4.2136755e+000
  3.2120880e+002  3.8278391e+000  4.3406596e+000
  3.2324176e+002  3.8791213e+000  4.3064718e+000
  3.2527472e+002  3.8791213e+000  4.2576318e+000
  3.2730771e+002  3.8815632e+000  4.2869358e+000
  3.2934067e+002  3.8815632e+000  4.2771678e+000
  3.3137363e+002  3.8766792e+000  4.2185597e+000
  3.3340659e+002  3.8791213e+000  4.3137975e+000
  3.3543958e+002  3.8766792e+000  4.3015876e+000
  3.3747253e+002  3.8791213e+000  4.3772898e+000
  3.3950549e+002  3.8766792e+000  4.3137975e+000
  3.4153845e+002  3.8766792e+000  4.3235655e+000
  3.4357144e+002  3.8766792e+000  4.3015876e+000
  3.4560440e+002  3.8766792e+000  4.3186817e+000
  3.4763736e+002  3.8766792e+000  4.2576318e+000
  3.4967032e+002  3.8766792e+000  4.2844934e+000
  3.5170331e+002  3.8791213e+000  4.2820516e+000
  3.5373627e+002  3.8766792e+000  4.2893777e+000
  3.5576923e+002  3.8766792e+000  4.2503057e+000
  3.5780219e+002  3.8669112e+000  4.3382177e+000
  3.5983517e+002  3.8791213e+000  4.3064718e+000
  3.6186813e+002  3.8742373e+000  4.2478638e+000
  3.6390109e+002  3.8766792e+000  4.2600737e+000
  3.6593408e+002  3.8766792e+000  4.2771678e+000
  3.6796704e+002  3.8766792e+000  4.2967038e+000
  3.7000000e+002  3.8791213e+000  4.2893777e+000
  3.7203296e+002  3.8766792e+000  4.2576318e+000
  3.7406595e+002  3.8766792e+000  4.2576318e+000
  3.7609891e+002  3.8840053e+000  4.3015876e+000
  3.7813187e+002  4.3748479e+000  4.2600737e+000
  3.8016483e+002  4.3748479e+000  4.2893777e+000
  3.8219781e+002  4.3724055e+000  4.2893777e+000
  3.8423077e+002  4.3748479e+000  4.2991457e+000
  3.8626373e+002  4.3748479e+000  4.2967038e+000
  3.8829669e+002  4.3748479e+000  4.2869358e+000
  3.9032968e+002  4.3748479e+000  4.3772898e+000
  3.9236264e+002  4.3748479e+000  4.3015876e+000
  3.9439560e+002  4.3748479e+000  4.3162398e+000
  3.9642856e+002  4.3748479e+000  4.3406596e+000
  3.9846155e+002  4.3748479e+000  4.2942615e+000
  4.0049451e+002  4.3748479e+000  4.3211236e+000
  4.0252747e+002  4.3748479e+000  4.3504276e+000
  4.0456046e+002  4.3748479e+000  4.3162398e+000
  4.0659341e+002  4.3724055e+000  4.3821735e+000
  4.0862637e+002  4.3748479e+000  4.3235655e+000
  4.1065933e+002  4.3748479e+000  4.3553119e+000
  4.1269232e+002  4.3748479e+000  4.3797317e+000
  4.1472528e+002  4.3748479e+000  4.3162398e+000
  4.1675824e+002  4.3748479e+000  4.3162398e+000
  4.1879120e+002  4.3748479e+000  4.3553119e+000
  4.2082419e+002  4.3748479e+000  4.3626375e+000
  4.2285715e+002  3.8766792e+000  4.3821735e+000
  4.2489011e+002  3.8766792e+000  4.3675218e+000
  4.2692307e+002  3.8791213e+000  4.3357759e+000
  4.2895605e+002  3.8766792e+000  4.3528695e+000
  4.3098901e+002  3.8766792e+000  4.3821735e+000
  4.3302197e+002  3.8717952e+000  4.3870578e+000
  4.3505493e+002  3.8766792e+000  4.3553119e+000
  4.3708792e+002  3.8840053e+000  4.3333335e+000
  4.3912088e+002  3.8766792e+000  4.0231996e+000
  4.4115384e+002  3.8791213e+000  4.3479857e+000
  4.4318683e+002  3.8742373e+000  4.3626375e+000
  4.4521979e+002  3.8766792e+000  4.3162398e+000
  4.4725275e+002  3.8766792e+000  4.3821735e+000
  4.4928571e+002  3.8791213e+000  4.1208796e+000
  4.5131870e+002  3.8766792e+000  4.3308916e+000
  4.5335165e+002  3.8766792e+000  4.3064718e+000
  4.5538461e+002  3.8840053e+000  4.2967038e+000
  4.5741757e+002  3.8766792e+000  4.3260078e+000
  4.5945056e+002  3.8742373e+000  4.3650799e+000
  4.6148352e+002  3.8766792e+000  4.3357759e+000
  4.6351648e+002  3.8766792e+000  4.3406596e+000
  4.6554944e+002  3.8766792e+000  4.3846159e+000
  4.6758243e+002  3.8791213e+000  4.3553119e+000
  4.6961539e+002  3.8791213e+000  4.2967038e+000
  4.7164835e+002  3.8766792e+000  4.3113556e+000
  4.7368134e+002  3.8791213e+000  4.3357759e+000
  4.7571429e+002  3.8791213e+000  4.3284497e+000
  4.7774725e+002  3.8840053e+000  4.3137975e+000
  4.7978021e+002  3.8766792e+000  4.3064718e+000
  4.8181320e+002  3.8791213e+000  4.3382177e+000
  4.8384616e+002  3.8840053e+000  4.3064718e+000
  4.8587912e+002  3.8791213e+000  4.3186817e+000
  4.8791208e+002  3.8766792e+000  4.3137975e+000
  4.8994507e+002  4.3748479e+000  4.2796097e+000
  4.9197803e+002  4.3748479e+000  4.2698417e+000
  4.9401099e+002  4.3748479e+000  4.3455439e+000
  4.9604395e+002  4.3748479e+000  4.3577538e+000
  4.9807693e+002  4.3748479e+000  4.3431015e+000
  5.0010989e+002  4.3748479e+000  4.3357759e+000
  5.0214285e+002  4.3748479e+000  4.3113556e+000
  5.0417581e+002  4.3748479e+000  4.3479857e+000
  5.0620880e+002  4.3748479e+000  4.3626375e+000
  5.0824176e+002  4.3748479e+000  4.3260078e+000
  5.1027472e+002  4.3748479e+000  4.3186817e+000
  5.1230768e+002  4.3748479e+000  4.3431015e+000
  5.1434064e+002  4.3748479e+000  4.3772898e+000
  5.1637366e+002  4.3748479e+000  4.3675218e+000
  5.1840662e+002  4.3748479e+000  4.3821735e+000
  5.2043958e+002  4.3748479e+000  4.3846159e+000
  5.2247253e+002  4.3748479e+000  4.3919415e+000
  5.2450549e+002  4.3748479e+000  4.3919415e+000
  5.2653845e+002  3.8766792e+000  4.3870578e+000
  5.2857141e+002  3.8766792e+000  4.3553119e+000
  5.3060437e+002  3.8766792e+000  4.3870578e+000
  5.3263739e+002  3.8693533e+000  4.3675218e+000
  5.3467035e+002  3.8742373e+000  4.3797317e+000
  5.3670331e+002  3.8791213e+000  4.3748479e+000
  5.3873627e+002  3.8791213e+000  4.3748479e+000
  5.4076923e+002  3.8766792e+000  4.3357759e+000
  5.4280219e+002  3.8840053e+000  4.3870578e+000
  5.4483514e+002  3.8791213e+000  4.3431015e+000
  5.4686810e+002  3.8717952e+000  4.4065938e+000
  5.4890112e+002  3.8766792e+000  4.3772898e+000
  5.5093408e+002  3.8815632e+000  4.3528695e+000
  5.5296704e+002  3.8791213e+000  4.3626375e+000
  5.5500000e+002  3.8791213e+000  4.3406596e+000
  5.5703296e+002  3.8791213e+000  4.3699636e+000
  5.5906592e+002  3.8791213e+000  4.3772898e+000
  5.6109888e+002  3.8766792e+000  4.3577538e+000
  5.6313190e+002  3.8791213e+000  4.2967038e+000
  5.6516486e+002  3.8742373e+000  4.3699636e+000
  5.6719781e+002  3.8742373e+000  4.3162398e+000
  5.6923077e+002  3.8766792e+000  4.3626375e+000
  5.7126373e+002  3.8766792e+000  4.3357759e+000
  5.7329669e+002  3.8766792e+000  4.2942615e+000
  5.7532965e+002  3.8766792e+000  4.3455439e+000
  5.7736261e+002  3.8766792e+000  4.3040295e+000
  5.7939563e+002  3.8791213e+000  4.2967038e+000
  5.8142859e+002  3.8791213e+000  4.3577538e+000
  5.8346155e+002  3.8742373e+000  4.2576318e+000
  5.8549451e+002  3.8766792e+000  4.3015876e+000
  5.8752747e+002  3.8766792e+000  4.2771678e+000
  5.8956042e+002  3.8766792e+000  4.2893777e+000
  5.9159338e+002  3.8791213e+000  4.3260078e+000
  5.9362640e+002  3.8766792e+000  4.3284497e+000
  5.9565936e+002  3.8840053e+000  4.3772898e+000
  5.9769232e+002  3.8766792e+000  4.2918196e+000
  5.9972528e+002  3.8791213e+000  4.3089137e+000
  6.0175824e+002  3.8791213e+000  4.3064718e+000
  6.0379120e+002  3.8766792e+000  4.2991457e+000
  6.0582416e+002  3.8742373e+000  4.3284497e+000
  6.0785712e+002  3.8791213e+000  4.3382177e+000
  6.0989014e+002  3.8815632e+000  4.3064718e+000
  6.1192310e+002  3.8791213e+000  4.3308916e+000
  6.1395605e+002  3.8766792e+000  4.3260078e+000
  6.1598901e+002  3.8791213e+000  4.3137975e+000
  6.1802197e+002  3.8766792e+000  4.3186817e+000
  6.2005493e+002  3.8791213e+000  4.2967038e+000
  6.2208789e+002  4.3748479e+000  4.3064718e+000
  6.2412091e+002  4.3724055e+000  4.2576318e+000
  6.2615387e+002  4.3748479e+000  4.3211236e+000
  6.2818683e+002  4.3748479e+000  4.3186817e+000
  6.3021979e+002  4.3748479e+000  4.3406596e+000
  6.3225275e+002  4.3748479e+000  4.3064718e+000
  6.3428571e+002  4.3748479e+000  4.3382177e+000
  6.3631866e+002  4.3748479e+000  4.3333335e+000
  6.3835162e+002  4.3748479e+000  4.2185597e+000
  6.4038464e+002  4.3748479e+000  4.3284497e+000
  6.4241760e+002  4.3748479e+000  4.3455439e+000
  6.4445056e+002  4.3748479e+000  4.3650799e+000
  6.4648352e+002  4.3748479e+000  4.3724055e+000
  6.4851648e+002  4.3748479e+000  4.3455439e+000
  6.5054944e+002  4.3748479e+000  4.3382177e+000
  6.5258240e+002  4.3748479e+000  4.3577538e+000
  6.5461536e+002  4.3748479e+000  4.3870578e+000
  6.5664838e+002  4.3870578e+000  4.3553119e+000
  6.5868134e+002  4.3748479e+000  4.3528695e+000
  6.6071429e+002  4.3748479e+000  4.4188037e+000
  6.6274725e+002  4.3748479e+000  4.3968258e+000
  6.6478021e+002  4.3748479e+000  4.3748479e+000
  6.6681317e+002  4.3748479e+000  4.4090357e+000
  6.6884613e+002  4.3748479e+000  4.4163618e+000
  6.7087915e+002  4.3748479e+000  4.3968258e+000
  6.7291211e+002  4.3748479e+000  4.4139199e+000
  6.7494507e+002  4.3748479e+000  4.3919415e+000
  6.7697803e+002  4.3748479e+000  4.4114776e+000
  6.7901099e+002  4.3748479e+000  4.4163618e+000
  6.8104395e+002  4.3748479e+000  4.4139199e+000
  6.8307690e+002  4.3748479e+000  4.4554338e+000
  6.8510986e+002  4.3748479e+000  4.4383397e+000
  6.8714288e+002  4.3846159e+000  4.4139199e+000
  6.8917584e+002  4.3748479e+000  4.4529920e+000
  6.9120880e+002  4.3748479e+000  4.4236879e+000
  6.9324176e+002  4.3748479e+000  4.4236879e+000
  6.9527472e+002  4.3748479e+000  4.4627600e+000
  6.9730768e+002  4.3748479e+000  4.4774117e+000
  6.9934064e+002  4.3748479e+000  4.4969478e+000
  7.0137366e+002  4.3748479e+000  4.5140419e+000
  7.0340662e+002  4.3748479e+000  4.5018320e+000
  7.0543958e+002  4.3748479e+000  4.4822960e+000
  7.0747253e+002  4.3748479e+000  4.5140419e+000
  7.0950549e+002  4.3748479e+000  4.4945059e+000
  7.1153845e+002  4.3748479e+000  4.4847379e+000
  7.1357141e+002  4.3748479e+000  4.5140419e+000
  7.1560437e+002  4.3748479e+000  4.5213680e+000
  7.1763739e+002  4.3748479e+000  4.4652019e+000
  7.1967035e+002  3.8766792e+000  4.5140419e+000
  7.2170331e+002  3.8766792e+000  4.4896216e+000
  7.2373627e+002  3.8742373e+000  4.6898661e+000
  7.2576923e+002  3.8766792e+000  4.4505496e+000
  7.2780219e+002  3.8742373e+000  4.5360198e+000
  7.2983514e+002  3.8766792e+000  4.4627600e+000
  7.3186810e+002  3.8766792e+000  4.3748479e+000
  7.3390112e+002  3.8791213e+000  4.4529920e+000
  7.3593408e+002  3.8766792e+000  4.4652019e+000
  7.3796704e+002  3.8717952e+000  4.6117220e+000
  7.4000000e+002  3.8669112e+000  4.4847379e+000
  7.4203296e+002  3.8791213e+000  4.4481077e+000
  7.4406592e+002  3.8815632e+000  4.5067158e+000
  7.4609888e+002  3.8766792e+000  4.4334559e+000
  7.4813190e+002  3.8840053e+000  4.4896216e+000
  7.5016486e+002  3.8766792e+000  4.5335779e+000
  7.5219781e+002  3.8791213e+000  4.4798536e+000
  7.5423077e+002  3.8766792e+000  4.4334559e+000
  7.5626373e+002  3.8766792e+000  4.4554338e+000
  7.5829669e+002  3.8766792e+000  4.4236879e+000
  7.6032965e+002  3.8791213e+000  4.4383397e+000
  7.6236261e+002  3.8766792e+000  4.4505496e+000
  7.6439563e+002  3.8791213e+000  4.3748479e+000
  7.6642859e+002  3.8766792e+000  4.4236879e+000
  7.6846155e+002  4.3748479e+000  4.4652019e+000
  7.7049451e+002  4.3748479e+000  4.4725280e+000
  7.7252747e+002  4.3748479e+000  4.4139199e+000
  7.7456042e+002  4.3748479e+000  4.4456658e+000
  7.7659338e+002  4.3748479e+000  4.4334559e+000
  7.7862640e+002  4.3748479e+000  4.4505496e+000
  7.8065936e+002  4.3748479e+000  4.4700856e+000
  7.8269232e+002  4.3748479e+000  4.4456658e+000
  7.8472528e+002  4.3748479e+000  4.4603176e+000
  7.8675824e+002  4.3748479e+000  4.4700856e+000
  7.8879120e+002  4.3748479e+000  4.4578757e+000
  7.9082416e+002  4.3748479e+000  4.4725280e+000
  7.9285712e+002  4.3748479e+000  4.5042739e+000
  7.9489014e+002  4.3748479e+000  4.5042739e+000
  7.9692310e+002  4.3748479e+000  4.4749699e+000
  7.9895605e+002  4.3748479e+000  4.4871798e+000
  8.0098901e+002  4.3748479e+000  4.5091577e+000
  8.0302197e+002  4.3748479e+000  4.5042739e+000
  8.0505493e+002  4.3748479e+000  4.4945059e+000
  8.0708789e+002  4.3748479e+000  4.5116000e+000
  8.0912091e+002  4.3748479e+000  4.5116000e+000
  8.1115387e+002  4.3748479e+000  4.4529920e+000
  8.1318683e+002  4.3748479e+000  4.5042739e+000
  8.1521979e+002  4.3748479e+000  4.5238099e+000
  8.1725275e+002  4.3748479e+000  4.5433459e+000
  8.1928571e+002  4.3748479e+000  4.5335779e+000
  8.2131866e+002  4.3748479e+000  4.5360198e+000
  8.2335162e+002  4.3748479e+000  4.5384617e+000
  8.2538464e+002  4.3748479e+000  4.5286937e+000
  8.2741760e+002  4.3870578e+000  4.5506721e+000
  8.2945056e+002  4.3748479e+000  4.5921860e+000
  8.3148352e+002  4.3748479e+000  4.5848598e+000
  8.3351648e+002  4.3748479e+000  4.5531139e+000
  8.3554944e+002  4.3748479e+000  4.5653238e+000
  8.3758240e+002  4.3748479e+000  4.5750918e+000
  8.3961536e+002  4.3748479e+000  4.6117220e+000
  8.4164838e+002  4.3748479e+000  4.5286937e+000
  8.4368134e+002  3.8766792e+000  4.5702081e+000
  8.4571429e+002  3.8742373e+000  4.6166058e+000
  8.4774725e+002  3.8766792e+000  4.5335779e+000
  8.4978021e+002  3.8791213e+000  4.5726500e+000
  8.5181317e+002  3.8791213e+000  4.5726500e+000
  8.5384613e+002  3.8766792e+000  4.5506721e+000
  8.5587915e+002  3.8840053e+000  4.6019540e+000
  8.5791211e+002  3.8742373e+000  4.5726500e+000
  8.5994507e+002  3.8766792e+000  4.0622716e+000
  8.6197803e+002  3.8791213e+000  4.5238099e+000
  8.6401099e+002  3.8766792e+000  4.5677657e+000
  8.6604395e+002  3.8766792e+000  4.5482297e+000
  8.6807690e+002  3.8766792e+000  4.5409040e+000
  8.7010986e+002  3.8791213e+000  4.5604401e+000
  8.7214288e+002  3.8766792e+000  4.4896216e+000
  8.7417584e+002  3.8791213e+000  4.5506721e+000
  8.7620880e+002  3.8766792e+000  4.5384617e+000
  8.7824176e+002  3.8791213e+000  4.5189257e+000
  8.8027472e+002  3.8815632e+000  4.5653238e+000
  8.8230768e+002  3.8766792e+000  4.5409040e+000
  8.8434064e+002  3.8791213e+000  4.5311360e+000
  8.8637366e+002  3.8766792e+000  4.5335779e+000
  8.8840662e+002  3.8791213e+000  4.4945059e+000
  8.9043958e+002  3.8888893e+000  4.4920640e+000
  8.9247253e+002  3.8717952e+000  4.4920640e+000
  8.9450549e+002  3.8766792e+000  4.4945059e+000
  8.9653845e+002  3.8791213e+000  4.5189257e+000
  8.9857141e+002  3.8791213e+000  4.4554338e+000
  9.0060437e+002  3.8791213e+000  4.4920640e+000
  9.0263739e+002  3.8766792e+000  4.4847379e+000
  9.0467035e+002  3.8766792e+000  4.5360198e+000
  9.0670331e+002  3.8791213e+000  4.6117220e+000
  9.0873627e+002  3.8766792e+000  4.4481077e+000
  9.1076923e+002  3.8766792e+000  4.5238099e+000
  9.1280219e+002  3.8766792e+000  4.3748479e+000
  9.1483514e+002  3.8766792e+000  4.4920640e+000
  9.1686810e+002  3.8742373e+000  4.4554338e+000
  9.1890112e+002  3.8840053e+000  4.4529920e+000
  9.2093408e+002  3.8669112e+000  4.4627600e+000
  9.2296704e+002  3.8766792e+000  4.4481077e+000
  9.2500000e+002  3.8791213e+000  4.4236879e+000
  9.2703296e+002  3.8742373e+000  4.4505496e+000
  9.2906592e+002  3.8791213e+000  4.4139199e+000
  9.3109888e+002  3.8717952e+000  4.4041519e+000
  9.3313190e+002  3.8766792e+000  4.4090357e+000
  9.3516486e+002  3.8766792e+000  4.4505496e+000
  9.3719781e+002  4.3748479e+000  4.4554338e+000
  9.3923077e+002  4.3748479e+000  4.4334559e+000
  9.4126373e+002  4.3748479e+000  4.4310136e+000
  9.4329669e+002  4.3748479e+000  4.4700856e+000
  9.4532965e+002  4.3748479e+000  4.4945059e+000
  9.4736261e+002  4.3748479e+000  4.4554338e+000
  9.4939563e+002  4.3748479e+000  4.4432240e+000
  9.5142859e+002  4.3748479e+000  4.4456658e+000
  9.5346155e+002  4.3748479e+000  4.4627600e+000
  9.5549451e+002  4.3748479e+000  4.4529920e+000
  9.5752747e+002  4.3748479e+000  4.4822960e+000
  9.5956042e+002  4.3748479e+000  4.4627600e+000
  9.6159338e+002  3.8766792e+000  4.4822960e+000
  9.6362640e+002  3.8791213e+000  4.4627600e+000
  9.6565936e+002  3.8791213e+000  4.5164838e+000
  9.6769232e+002  3.8791213e+000  4.2967038e+000
  9.6972528e+002  3.8791213e+000  4.5189257e+000
  9.7175824e+002  3.8766792e+000  4.4529920e+000
  9.7379120e+002  3.8766792e+000  4.4700856e+000
  9.7582416e+002  3.8766792e+000  4.4749699e+000
  9.7785712e+002  3.8791213e+000  4.4969478e+000
  9.7989014e+002  3.8766792e+000  4.4529920e+000
  9.8192310e+002  3.8986573e+000  4.4505496e+000
  9.8395605e+002  3.8791213e+000  4.4847379e+000
  9.8598901e+002  3.8766792e+000  4.4603176e+000
  9.8802197e+002  3.8840053e+000  4.4529920e+000
  9.9005493e+002  3.8791213e+000  4.4896216e+000
  9.9208789e+002  3.8766792e+000  4.4749699e+000
  9.9412091e+002  3.8791213e+000  4.4749699e+000
  9.9615387e+002  3.8669112e+000  4.4139199e+000
  9.9818683e+002  3.8791213e+000  4.4456658e+000
  1.0002198e+003  3.8742373e+000  4.4652019e+000
  1.0022527e+003  3.8766792e+000  4.4310136e+000
  1.0042857e+003  3.8766792e+000  4.4358978e+000
  1.0063187e+003  3.8766792e+000  4.4114776e+000
  1.0083516e+003  3.8766792e+000  4.4188037e+000
  1.0103846e+003  3.8766792e+000  4.4554338e+000
  1.0124176e+003  3.8791213e+000  4.4358978e+000
  1.0144506e+003  3.8766792e+000  4.4163618e+000
